Packet_send_time(sec)	Packet_delay(sec)
67.784512		0.004896
67.789632		0.004896
67.795072		0.004896
67.800832		0.004896
67.806272		0.004896
67.813312		0.004896
67.820352		0.004896
67.826112		0.004896
67.833152		0.004896
67.840512		0.004896
67.845632		0.004896
67.850752		0.004896
67.857792		0.004896
67.863232		0.004896
67.868672		0.004896
67.875712		0.004896
67.882432		0.004896
67.889472		0.004896
67.894912		0.004896
67.901312		0.004896
67.908672		0.004896
67.913792		0.004896
67.921152		0.004896
67.927552		0.004896
67.932672		0.004896
67.937792		0.004896
67.945152		0.004896
67.951232		0.004896
67.957632		0.004896
67.963392		0.004896
67.969152		0.004896
67.976512		0.004896
67.982272		0.004896
67.989312		0.004896
67.994432		0.004896
68.004352		0.004896
68.010432		0.004896
68.017472		0.004896
68.022592		0.004896
68.027712		0.004896
68.034112		0.004896
68.040512		0.004896
68.046592		0.004896
68.051712		0.004896
68.058112		0.004896
68.064512		0.004896
68.070592		0.004896
68.076992		0.004896
68.084032		0.004896
68.089792		0.004896
68.096192		0.004896
68.101312		0.004896
68.106432		0.004896
68.112192		0.004896
68.117952		0.004896
68.127232		0.004896
68.133632		0.004896
68.139392		0.004896
68.145152		0.004896
68.150912		0.004896
68.156672		0.004896
68.164032		0.004896
68.170752		0.004896
68.176832		0.004896
68.183872		0.004896
68.188992		0.004896
68.196032		0.004896
68.201792		0.004896
68.208512		0.004896
68.214592		0.004896
68.220032		0.004896
68.226112		0.004896
68.231232		0.004896
68.236352		0.004896
68.243712		0.004896
68.251392		0.004896
68.258432		0.004896
68.264512		0.004896
68.270912		0.004896
68.277952		0.004896
68.283072		0.004896
68.290432		0.004896
68.297472		0.004896
68.302912		0.004896
68.309952		0.004896
68.315072		0.004896
68.321472		0.004896
68.326592		0.004896
68.332352		0.004896
68.337472		0.004896
68.344512		0.004896
68.350272		0.004896
68.355712		0.004896
68.361472		0.004896
68.372992		0.004896
68.379072		0.004896
68.386112		0.004896
68.391232		0.004896
68.396672		0.004896
68.401792		0.004896
68.406912		0.004896
68.412352		0.004896
68.419392		0.004896
68.426432		0.004896
68.433472		0.004896
68.439232		0.004896
68.446592		0.004896
68.451712		0.004896
68.458432		0.004896
68.465152		0.004896
68.471872		0.004896
68.478912		0.004896
68.485632		0.004896
68.495872		0.004896
68.501312		0.004896
68.507392		0.004896
68.514112		0.004896
68.519552		0.004896
68.526592		0.004896
68.532352		0.004896
68.539712		0.004896
68.546112		0.004896
68.553152		0.004896
68.560512		0.004896
68.567872		0.004896
68.574272		0.004896
68.579392		0.004896
68.585152		0.004896
68.590912		0.004896
68.596992		0.004896
68.603392		0.004896
68.610752		0.004896
68.618752		0.004896
68.623872		0.004896
68.629312		0.004896
68.634752		0.004896
68.641472		0.004896
68.646912		0.004896
68.654272		0.004896
68.659392		0.004896
68.666752		0.004896
68.672192		0.004896
68.679232		0.004896
68.684992		0.004896
68.690752		0.004896
68.697792		0.004896
68.703872		0.004896
68.708992		0.004896
68.716352		0.004896
68.723392		0.004896
68.730432		0.004896
68.735872		0.004896
68.743232		0.004896
68.748672		0.004896
68.754752		0.004896
68.761472		0.004896
68.766592		0.004896
68.772032		0.004896
68.778752		0.004896
68.786112		0.004896
68.793472		0.004896
68.799552		0.004896
68.804672		0.004896
68.810752		0.004896
68.817152		0.004896
68.824192		0.004896
68.831232		0.004896
68.836672		0.004896
68.843392		0.004896
68.848512		0.004896
68.853952		0.004896
68.864512		0.004896
68.870272		0.004896
68.876992		0.004896
68.884032		0.004896
68.889152		0.004896
68.894272		0.004896
68.899712		0.004896
68.907072		0.004896
68.913792		0.004896
68.919552		0.004896
68.925312		0.004896
68.930752		0.004896
68.937792		0.004896
68.942912		0.004896
68.948032		0.004896
68.954112		0.004896
68.960192		0.004896
68.965632		0.004896
68.972352		0.004896
68.979072		0.004896
68.987392		0.004896
68.993472		0.004896
68.998912		0.004896
69.004352		0.004896
69.009792		0.004896
69.016192		0.004896
69.022592		0.004896
69.027712		0.004896
69.034432		0.004896
69.039552		0.004896
69.046592		0.004896
69.053632		0.004896
69.060352		0.004896
69.065472		0.004896
69.071232		0.004896
69.076672		0.004896
69.082432		0.004896
69.089152		0.004896
69.094272		0.004896
69.100352		0.004896
69.110272		0.004896
69.115392		0.004896
69.122432		0.004896
69.129792		0.004896
69.136192		0.004896
69.142272		0.004896
69.149632		0.004896
69.155072		0.004896
69.161472		0.004896
69.167552		0.004896
69.174272		0.004896
69.181312		0.004896
69.186752		0.004896
69.192512		0.004896
69.198912		0.004896
69.206272		0.004896
69.212352		0.004896
69.219712		0.004896
69.225152		0.004896
69.233152		0.004896
69.239232		0.004896
69.245632		0.004896
69.251392		0.004896
69.256512		0.004896
69.262912		0.004896
69.268032		0.004896
69.275072		0.004896
69.280832		0.004896
69.287872		0.004896
69.293952		0.004896
69.299072		0.004896
69.305472		0.004896
69.311232		0.004896
69.318272		0.004896
69.324672		0.004896
69.330432		0.004896
69.335872		0.004896
69.343232		0.004896
69.348992		0.004896
69.356992		0.004896
69.363392		0.004896
69.369792		0.004896
69.376832		0.004896
69.381952		0.004896
69.389312		0.004896
69.394752		0.004896
69.400192		0.004896
69.406272		0.004896
69.413632		0.004896
69.419072		0.004896
69.426432		0.004896
69.433152		0.004896
69.439872		0.004896
69.446912		0.004896
69.459072		0.004896
69.467072		0.004896
69.472832		0.004896
69.481472		0.004896
69.491712		0.004896
69.497472		0.004896
69.502912		0.004896
69.510272		0.004896
69.515392		0.004896
69.520512		0.004896
69.527232		0.004896
69.533312		0.004896
69.540672		0.004896
69.547712		0.004896
69.552832		0.004896
69.558272		0.004896
69.564352		0.004896
69.570432		0.004896
69.576832		0.004896
69.582912		0.004896
69.588352		0.004896
69.594112		0.004896
69.601792		0.004896
69.606912		0.004896
69.612672		0.004896
69.620032		0.004896
69.626112		0.004896
69.632832		0.004896
69.638272		0.004896
69.644992		0.004896
69.651712		0.004896
69.657152		0.004896
69.662912		0.004896
69.668992		0.004896
69.675712		0.004896
69.683072		0.004896
69.689152		0.004896
69.695552		0.004896
69.701312		0.004896
69.706432		0.004896
69.713792		0.004896
69.724672		0.004896
69.731072		0.004896
69.737472		0.004896
69.744832		0.004896
69.749952		0.004896
69.755072		0.004896
69.760192		0.004896
69.767552		0.004896
69.773312		0.004896
69.780032		0.004896
69.786112		0.004896
69.791872		0.004896
69.797952		0.004896
69.805312		0.004896
69.811392		0.004896
69.817792		0.004896
69.824832		0.004896
69.832192		0.004896
69.837632		0.004896
69.847552		0.004896
69.853952		0.004896
69.859392		0.004896
69.866112		0.004896
69.871872		0.004896
69.877632		0.004896
69.884352		0.004896
69.889472		0.004896
69.895552		0.004896
69.901312		0.004896
69.908352		0.004896
69.915072		0.004896
69.921472		0.004896
69.928192		0.004896
69.933312		0.004896
69.939072		0.004896
69.944192		0.004896
69.949632		0.004896
69.956992		0.004896
69.964352		0.004896
69.972352		0.004896
69.978432		0.004896
69.983872		0.004896
69.989632		0.004896
69.994752		0.004896
70.001792		0.004896
70.008192		0.004896
70.014592		0.004896
70.021632		0.004896
70.028992		0.004896
70.034112		0.004896
70.039872		0.004896
70.047232		0.004896
70.052352		0.004896
70.058432		0.004896
70.064512		0.004896
70.071872		0.004896
70.078272		0.004896
70.084352		0.004896
70.093312		0.004896
70.100352		0.004896
70.107072		0.004896
70.114112		0.004896
70.120832		0.004896
70.126272		0.004896
70.133312		0.004896
70.140352		0.004896
70.146432		0.004896
70.153152		0.004896
70.159552		0.004896
70.166272		0.004896
70.172672		0.004896
70.179712		0.004896
70.185792		0.004896
70.193152		0.004896
70.198912		0.004896
70.206272		0.004896
70.216192		0.004896
70.221952		0.004896
70.229312		0.004896
70.234432		0.004896
70.241152		0.004896
70.246912		0.004896
70.252352		0.004896
70.258112		0.004896
70.264192		0.004896
70.269952		0.004896
70.276992		0.004896
70.284032		0.004896
70.290752		0.004896
70.298112		0.004896
70.305152		0.004896
70.311552		0.004896
70.318592		0.004896
70.324032		0.004896
70.329152		0.004896
70.339072		0.004896
70.345152		0.004896
70.350592		0.004896
70.357632		0.004896
70.363712		0.004896
70.369792		0.004896
70.375232		0.004896
70.380672		0.004896
70.386112		0.004896
70.392512		0.004896
70.398272		0.004896
70.403392		0.004896
70.410112		0.004896
70.417152		0.004896
70.424512		0.004896
70.429632		0.004896
70.435072		0.004896
70.440832		0.004896
70.447872		0.004896
70.453312		0.004896
70.461952		0.004896
70.467712		0.004896
70.473792		0.004896
70.478912		0.004896
70.486272		0.004896
70.491712		0.004896
70.497792		0.004896
70.504832		0.004896
70.512192		0.004896
70.517312		0.004896
70.523392		0.004896
70.528512		0.004896
70.533952		0.004896
70.540032		0.004896
70.546112		0.004896
70.553472		0.004896
70.560192		0.004896
70.565632		0.004896
70.571072		0.004896
70.576512		0.004896
70.584832		0.004896
70.591232		0.004896
70.596992		0.004896
70.602752		0.004896
70.608512		0.004896
70.615872		0.004896
70.620992		0.004896
70.627712		0.004896
70.633152		0.004896
70.640512		0.004896
70.645952		0.004896
70.652992		0.004896
70.659072		0.004896
70.666112		0.004896
70.672192		0.004896
70.677952		0.004896
70.684672		0.004896
70.691392		0.004896
70.696832		0.004896
70.701952		0.004896
70.708672		0.004896
70.714752		0.004896
70.720192		0.004896
70.727232		0.004896
70.732672		0.004896
70.738112		0.004896
70.744512		0.004896
70.751872		0.004896
70.758272		0.004896
70.764352		0.004896
70.769792		0.004896
70.776832		0.004896
70.783872		0.004896
70.789312		0.004896
70.796672		0.004896
70.803712		0.004896
70.808832		0.004896
70.813952		0.004896
70.819072		0.004896
70.824192		0.004896
70.832512		0.004896
70.838272		0.004896
70.844992		0.004896
70.851712		0.004896
70.858112		0.004896
70.863232		0.004896
70.869312		0.004896
70.876672		0.004896
70.883392		0.004896
70.889472		0.004896
70.896832		0.004896
70.901952		0.004896
70.908992		0.004896
70.916352		0.004896
70.921792		0.004896
70.929152		0.004896
70.934592		0.004896
70.940672		0.004896
70.947712		0.004896
70.956352		0.004896
70.963392		0.004896
70.970112		0.004896
70.976192		0.004896
70.983232		0.004896
70.988992		0.004896
70.995072		0.004896
71.000512		0.004896
71.005952		0.004896
71.012672		0.004896
71.018432		0.004896
71.024832		0.004896
71.030912		0.004896
71.037952		0.004896
71.044352		0.004896
71.051712		0.004896
71.058432		0.004896
71.064512		0.004896
71.069952		0.004896
71.076992		0.004896
71.083072		0.004896
71.090432		0.004896
71.097152		0.004896
71.102592		0.004896
71.109632		0.004896
71.116032		0.004896
71.122752		0.004896
71.129472		0.004896
71.135552		0.004896
71.142272		0.004896
71.148672		0.004896
71.153792		0.004896
71.158912		0.004896
71.164352		0.004896
71.171072		0.004896
71.177792		0.004896
71.183552		0.004896
71.189952		0.004896
71.199232		0.004896
71.205312		0.004896
71.212032		0.004896
71.218752		0.004896
71.225152		0.004896
71.231552		0.004896
71.236992		0.004896
71.243392		0.004896
71.249152		0.004896
71.254272		0.004896
71.261632		0.004896
71.268352		0.004896
71.273472		0.004896
71.280192		0.004896
71.285312		0.004896
71.291712		0.004896
71.297152		0.004896
71.304192		0.004896
71.311552		0.004896
71.322112		0.004896
71.327872		0.004896
71.333312		0.004896
71.340672		0.004896
71.345792		0.004896
71.351552		0.004896
71.358592		0.004896
71.365312		0.004896
71.372672		0.004896
71.377792		0.004896
71.387712		0.004896
71.396352		0.004896
71.401792		0.004896
71.414272		0.004896
71.420352		0.004896
71.427392		0.004896
71.434432		0.004896
71.444992		0.004896
71.451712		0.004896
71.457792		0.004896
71.462912		0.004896
71.470272		0.004896
71.477312		0.004896
71.483712		0.004896
71.490112		0.004896
71.497152		0.004896
71.503232		0.004896
71.509632		0.004896
71.515392		0.004896
71.520512		0.004896
71.527872		0.004896
71.532992		0.004896
71.540352		0.004896
71.547072		0.004896
71.552192		0.004896
71.557952		0.004896
71.567872		0.004896
71.573952		0.004896
71.579392		0.004896
71.585472		0.004896
71.591232		0.004896
71.597952		0.004896
71.604352		0.004896
71.611712		0.004896
71.617472		0.004896
71.623232		0.004896
71.629312		0.004896
71.636032		0.004896
71.641152		0.004896
71.647232		0.004896
71.653312		0.004896
71.660352		0.004896
71.665472		0.004896
71.671552		0.004896
71.677952		0.004896
71.684992		0.004896
71.693632		0.004896
71.700992		0.004896
71.706432		0.004896
71.713152		0.004896
71.718272		0.004896
71.724032		0.004896
71.729792		0.004896
71.735552		0.004896
71.740672		0.004896
71.747392		0.004896
71.753152		0.004896
71.760192		0.004896
71.766272		0.004896
71.771712		0.004896
71.777472		0.004896
71.783232		0.004896
71.788992		0.004896
71.796032		0.004896
71.801792		0.004896
71.806912		0.004896
71.814592		0.004896
71.820992		0.004896
71.828352		0.004896
71.835072		0.004896
71.842112		0.004896
71.847872		0.004896
71.854592		0.004896
71.859712		0.004896
71.870912		0.004896
71.876992		0.004896
71.902272		0.004896
71.908032		0.004896
71.913472		0.004896
71.920832		0.004896
71.926272		0.004896
71.936512		0.004896
71.941632		0.004896
71.947712		0.004896
71.953472		0.004896
71.959232		0.004896
71.965952		0.004896
71.971392		0.004896
71.977472		0.004896
71.984512		0.004896
71.991872		0.004896
71.999232		0.004896
72.004352		0.004896
72.009472		0.004896
72.015552		0.004896
72.022912		0.004896
72.029312		0.004896
72.036352		0.004896
72.042112		0.004896
72.048832		0.004896
72.059392		0.004896
72.065792		0.004896
72.073152		0.004896
72.080192		0.004896
72.086272		0.004896
72.093632		0.004896
72.100032		0.004896
72.106752		0.004896
72.112192		0.004896
72.117952		0.004896
72.124352		0.004896
72.129792		0.004896
72.135232		0.004896
72.141312		0.004896
72.147712		0.004896
72.155072		0.004896
72.162112		0.004896
72.168192		0.004896
72.175232		0.004896
72.182912		0.004896
72.188352		0.004896
72.195712		0.004896
72.203072		0.004896
72.210432		0.004896
72.215872		0.004896
72.223232		0.004896
72.229952		0.004896
72.235072		0.004896
72.241472		0.004896
72.246912		0.004896
72.252992		0.004896
72.258112		0.004896
72.264192		0.004896
72.269952		0.004896
72.276672		0.004896
72.284032		0.004896
72.291072		0.004896
72.296192		0.004896
72.305152		0.004896
72.310912		0.004896
72.317632		0.004896
72.324672		0.004896
72.331712		0.004896
72.337792		0.004896
72.343552		0.004896
72.350592		0.004896
72.357952		0.004896
72.365312		0.004896
72.371392		0.004896
72.378432		0.004896
72.385792		0.004896
72.392192		0.004896
72.398272		0.004896
72.403392		0.004896
72.410752		0.004896
72.416832		0.004896
72.428032		0.004896
72.434112		0.004896
72.439872		0.004896
72.446912		0.004896
72.452992		0.004896
72.459072		0.004896
72.464512		0.004896
72.469632		0.004896
72.476032		0.004896
72.481152		0.004896
72.486912		0.004896
72.492352		0.004896
72.497472		0.004896
72.502592		0.004896
72.508032		0.004896
72.513152		0.004896
72.518912		0.004896
72.524352		0.004896
72.529792		0.004896
72.536512		0.004896
72.542272		0.004896
72.550912		0.004896
72.557632		0.004896
72.564352		0.004896
72.570752		0.004896
72.576192		0.004896
72.583552		0.004896
72.589312		0.004896
72.596672		0.004896
72.602112		0.004896
72.609152		0.004896
72.615872		0.004896
72.622272		0.004896
72.629312		0.004896
72.636032		0.004896
72.642432		0.004896
72.647552		0.004896
72.652672		0.004896
72.659392		0.004896
72.665152		0.004896
72.673792		0.004896
72.680192		0.004896
72.686912		0.004896
72.692352		0.004896
72.699072		0.004896
72.705152		0.004896
72.710592		0.004896
72.716672		0.004896
72.723072		0.004896
72.728832		0.004896
72.736192		0.004896
72.742912		0.004896
72.749952		0.004896
72.755072		0.004896
72.761152		0.004896
72.766912		0.004896
72.773952		0.004896
72.781312		0.004896
72.787712		0.004896
72.796672		0.004896
72.802432		0.004896
72.809152		0.004896
72.816192		0.004896
72.823232		0.004896
72.828352		0.004896
72.834112		0.004896
72.840832		0.004896
72.847232		0.004896
72.854272		0.004896
72.860992		0.004896
72.866432		0.004896
72.872512		0.004896
72.878912		0.004896
72.884672		0.004896
72.891712		0.004896
72.898752		0.004896
72.905472		0.004896
72.911552		0.004896
72.919552		0.004896
72.925312		0.004896
72.932672		0.004896
72.939072		0.004896
72.945152		0.004896
72.951872		0.004896
72.957632		0.004896
72.963392		0.004896
72.969792		0.004896
72.975872		0.004896
72.981952		0.004896
72.987072		0.004896
72.993472		0.004896
73.000832		0.004896
73.007232		0.004896
73.014272		0.004896
73.021632		0.004896
73.028352		0.004896
73.035072		0.004896
73.043392		0.004896
73.050112		0.004896
73.056832		0.004896
73.062912		0.004896
73.068032		0.004896
73.073152		0.004896
73.079552		0.004896
73.085632		0.004896
73.092032		0.004896
73.098112		0.004896
73.103872		0.004896
73.109312		0.004896
73.116672		0.004896
73.123392		0.004896
73.130112		0.004896
73.135552		0.004896
73.142272		0.004896
73.148992		0.004896
73.156032		0.004896
73.165312		0.004896
73.171072		0.004896
73.177472		0.004896
73.182912		0.004896
73.188672		0.004896
73.194752		0.004896
73.200192		0.004896
73.206912		0.004896
73.212352		0.004896
73.217472		0.004896
73.222592		0.004896
73.229632		0.004896
73.236672		0.004896
73.241792		0.004896
73.247232		0.004896
73.253312		0.004896
73.258752		0.004896
73.264832		0.004896
73.271552		0.004896
73.278592		0.004896
73.288192		0.004896
73.294912		0.004896
73.300672		0.004896
73.306112		0.004896
73.312512		0.004896
73.317632		0.004896
73.324032		0.004896
73.330432		0.004896
73.336192		0.004896
73.343232		0.004896
73.348992		0.004896
73.355712		0.004896
73.361152		0.004896
73.367232		0.004896
73.372672		0.004896
73.379392		0.004896
73.385152		0.004896
73.390912		0.004896
73.396672		0.004896
73.401792		0.004896
73.411072		0.004896
73.416512		0.004896
73.422272		0.004896
73.427392		0.004896
73.433792		0.004896
73.439232		0.004896
73.444352		0.004896
73.450752		0.004896
73.457472		0.004896
73.462912		0.004896
73.468352		0.004896
73.474432		0.004896
73.481472		0.004896
73.487872		0.004896
73.495232		0.004896
73.502272		0.004896
73.509312		0.004896
73.515392		0.004896
73.520832		0.004896
73.527872		0.004896
73.536192		0.004896
73.541952		0.004896
73.548352		0.004896
73.554432		0.004896
73.559552		0.004896
73.566272		0.004896
73.572352		0.004896
73.578112		0.004896
73.583232		0.004896
73.588672		0.004896
73.595712		0.004896
73.603072		0.004896
73.608192		0.004896
73.614592		0.004896
73.620992		0.004896
73.626432		0.004896
73.633792		0.004896
73.639872		0.004896
73.645632		0.004896
73.656832		0.004896
73.663232		0.004896
73.668992		0.004896
73.676352		0.004896
73.681792		0.004896
73.687872		0.004896
73.695232		0.004896
73.700992		0.004896
73.707712		0.004896
73.714752		0.004896
73.721472		0.004896
73.727552		0.004896
73.733312		0.004896
73.740672		0.004896
73.748032		0.004896
73.755392		0.004896
73.761472		0.004896
73.766912		0.004896
73.772672		0.004896
73.779712		0.004896
73.784832		0.004896
73.789952		0.004896
73.796992		0.004896
73.803072		0.004896
73.808512		0.004896
73.814272		0.004896
73.821632		0.004896
73.828032		0.004896
73.833472		0.004896
73.839552		0.004896
73.845952		0.004896
73.852992		0.004896
73.859712		0.004896
73.866112		0.004896
73.872832		0.004896
73.880192		0.004896
73.885312		0.004896
73.892672		0.004896
73.902592		0.004896
73.909312		0.004896
73.915712		0.004896
73.921472		0.004896
73.928832		0.004896
73.934592		0.004896
73.940032		0.004896
73.945152		0.004896
73.950272		0.004896
73.955712		0.004896
73.962432		0.004896
73.967552		0.004896
73.973632		0.004896
73.979712		0.004896
73.986432		0.004896
73.992512		0.004896
73.999232		0.004896
74.005632		0.004896
74.012672		0.004896
74.025472		0.004896
74.032832		0.004896
74.040192		0.004896
74.046592		0.004896
74.053952		0.004896
74.059712		0.004896
74.065152		0.004896
74.072192		0.004896
74.077632		0.004896
74.082752		0.004896
74.088192		0.004896
74.095552		0.004896
74.102272		0.004896
74.108032		0.004896
74.115072		0.004896
74.120192		0.004896
74.125312		0.004896
74.132032		0.004896
74.137792		0.004896
74.148352		0.004896
74.155392		0.004896
74.162112		0.004896
74.167552		0.004896
74.172992		0.004896
74.179712		0.004896
74.185792		0.004896
74.192512		0.004896
74.197952		0.004896
74.203392		0.004896
74.210432		0.004896
74.216512		0.004896
74.222912		0.004896
74.228672		0.004896
74.233792		0.004896
74.239872		0.004896
74.246272		0.004896
74.252672		0.004896
74.259072		0.004896
74.265152		0.004896
74.271232		0.004896
74.276352		0.004896
74.283072		0.004896
74.288512		0.004896
74.295232		0.004896
74.302592		0.004896
74.308032		0.004896
74.313472		0.004896
74.319872		0.004896
74.325632		0.004896
74.332032		0.004896
74.338112		0.004896
74.344192		0.004896
74.350272		0.004896
74.357312		0.004896
74.364672		0.004896
74.370112		0.004896
74.375872		0.004896
74.380992		0.004896
74.386432		0.004896
74.394752		0.004896
74.401152		0.004896
74.407552		0.004896
74.414912		0.004896
74.420352		0.004896
74.425472		0.004896
74.431872		0.004896
74.437952		0.004896
74.443392		0.004896
74.448512		0.004896
74.455552		0.004896
74.461952		0.004896
74.468352		0.004896
74.474432		0.004896
74.481792		0.004896
74.487872		0.004896
74.493632		0.004896
74.498752		0.004896
74.504512		0.004896
74.510912		0.004896
74.517632		0.004896
74.524992		0.004896
74.532352		0.004896
74.539392		0.004896
74.545472		0.004896
74.552512		0.004896
74.559552		0.004896
74.565952		0.004896
74.572032		0.004896
74.577792		0.004896
74.582912		0.004896
74.588672		0.004896
74.595712		0.004896
74.602432		0.004896
74.608192		0.004896
74.613312		0.004896
74.619392		0.004896
74.626752		0.004896
74.634112		0.004896
74.642112		0.004896
74.647552		0.004896
74.654272		0.004896
74.660992		0.004896
74.668352		0.004896
74.673792		0.004896
74.680512		0.004896
74.685632		0.004896
74.691072		0.004896
74.697792		0.004896
74.703872		0.004896
74.709312		0.004896
74.715712		0.004896
74.723072		0.004896
74.728832		0.004896
74.735552		0.004896
74.741952		0.004896
74.748672		0.004896
74.755392		0.004896
74.763712		0.004896
74.770432		0.004896
74.776512		0.004896
74.781952		0.004896
74.788032		0.004896
74.794432		0.004896
74.801472		0.004896
74.808192		0.004896
74.813312		0.004896
74.820672		0.004896
74.827072		0.004896
74.832512		0.004896
74.839552		0.004896
74.846592		0.004896
74.854912		0.004896
74.861632		0.004896
74.871872		0.004896
74.879232		0.004896
74.888512		0.004896
74.894592		0.004896
74.900992		0.004896
74.906752		0.004896
74.912832		0.004896
74.919232		0.004896
74.925632		0.004896
74.932352		0.004896
74.937792		0.004896
74.945152		0.004896
74.952192		0.004896
74.959552		0.004896
74.966912		0.004896
74.973312		0.004896
74.979392		0.004896
74.986432		0.004896
74.991872		0.004896
74.997312		0.004896
75.008512		0.004896
75.015552		0.004896
75.020672		0.004896
75.027072		0.004896
75.033152		0.004896
75.039872		0.004896
75.047232		0.004896
75.052992		0.004896
75.058112		0.004896
75.064512		0.004896
75.069952		0.004896
75.077312		0.004896
75.082752		0.004896
75.089472		0.004896
75.095232		0.004896
75.101632		0.004896
75.107712		0.004896
75.115072		0.004896
75.120192		0.004896
75.125312		0.004896
75.132992		0.004896
75.140352		0.004896
75.146432		0.004896
75.153792		0.004896
75.159552		0.004896
75.164992		0.004896
75.170752		0.004896
75.176512		0.004896
75.182272		0.004896
75.189632		0.004896
75.196992		0.004896
75.203712		0.004896
75.210112		0.004896
75.215552		0.004896
75.222592		0.004896
75.228992		0.004896
75.235392		0.004896
75.241152		0.004896
75.247232		0.004896
75.254272		0.004896
75.261312		0.004896
75.267712		0.004896
75.273152		0.004896
75.279872		0.004896
75.285632		0.004896
75.291072		0.004896
75.298112		0.004896
75.303232		0.004896
75.308992		0.004896
75.316352		0.004896
75.322112		0.004896
75.328512		0.004896
75.333632		0.004896
75.340352		0.004896
75.346432		0.004896
75.351552		0.004896
75.356992		0.004896
75.363712		0.004896
75.371072		0.004896
75.378112		0.004896
75.385152		0.004896
75.391232		0.004896
75.396672		0.004896
75.403072		0.004896
75.408832		0.004896
75.414592		0.004896
75.421312		0.004896
75.427392		0.004896
75.433152		0.004896
75.438592		0.004896
75.443712		0.004896
75.449472		0.004896
75.454592		0.004896
75.461312		0.004896
75.468032		0.004896
75.473152		0.004896
75.479552		0.004896
75.485632		0.004896
75.492352		0.004896
75.500032		0.004896
75.507072		0.004896
75.514432		0.004896
75.520512		0.004896
75.525632		0.004896
75.532672		0.004896
75.539072		0.004896
75.545792		0.004896
75.553152		0.004896
75.558592		0.004896
75.564672		0.004896
75.570432		0.004896
75.576512		0.004896
75.582912		0.004896
75.589952		0.004896
75.596992		0.004896
75.602432		0.004896
75.609792		0.004896
75.614912		0.004896
75.622912		0.004896
75.628032		0.004896
75.634112		0.004896
75.639872		0.004896
75.645312		0.004896
75.652352		0.004896
75.657792		0.004896
75.662912		0.004896
75.668352		0.004896
75.675712		0.004896
75.683072		0.004896
75.689792		0.004896
75.695552		0.004896
75.701312		0.004896
75.707712		0.004896
75.714752		0.004896
75.721472		0.004896
75.728512		0.004896
75.733952		0.004896
75.739712		0.004896
75.746432		0.004896
75.753792		0.004896
75.761152		0.004896
75.766912		0.004896
75.772032		0.004896
75.777792		0.004896
75.783232		0.004896
75.789952		0.004896
75.797312		0.004896
75.802432		0.004896
75.808192		0.004896
75.814592		0.004896
75.820672		0.004896
75.827712		0.004896
75.833472		0.004896
75.839872		0.004896
75.845632		0.004896
75.851072		0.004896
75.857792		0.004896
75.868672		0.004896
75.873792		0.004896
75.879872		0.004896
75.886592		0.004896
75.893952		0.004896
75.899712		0.004896
75.907072		0.004896
75.912512		0.004896
75.919552		0.004896
75.926592		0.004896
75.933632		0.004896
75.939392		0.004896
75.944832		0.004896
75.951232		0.004896
75.957632		0.004896
75.964672		0.004896
75.969792		0.004896
75.975552		0.004896
75.980672		0.004896
75.991552		0.004896
75.996672		0.004896
76.003392		0.004896
76.010432		0.004896
76.017792		0.004896
76.024192		0.004896
76.031232		0.004896
76.037632		0.004896
76.044672		0.004896
76.051072		0.004896
76.057152		0.004896
76.062272		0.004896
76.067392		0.004896
76.073152		0.004896
76.078592		0.004896
76.084352		0.004896
76.091392		0.004896
76.098432		0.004896
76.104832		0.004896
76.114432		0.004896
76.119552		0.004896
76.125312		0.004896
76.132032		0.004896
76.137792		0.004896
76.144832		0.004896
76.151552		0.004896
76.156672		0.004896
76.162112		0.004896
76.167872		0.004896
76.173632		0.004896
76.180352		0.004896
76.187712		0.004896
76.194432		0.004896
76.200832		0.004896
76.207872		0.004896
76.213312		0.004896
76.220032		0.004896
76.225792		0.004896
76.231232		0.004896
76.238272		0.004896
76.244992		0.004896
76.252032		0.004896
76.259072		0.004896
76.264192		0.004896
76.270912		0.004896
76.277312		0.004896
76.284032		0.004896
76.291072		0.004896
76.298112		0.004896
76.305152		0.004896
76.310272		0.004896
76.315712		0.004896
76.320832		0.004896
76.328192		0.004896
76.334912		0.004896
76.340992		0.004896
76.346432		0.004896
76.353472		0.004896
76.361152		0.004896
76.367552		0.004896
76.373952		0.004896
76.380032		0.004896
76.385152		0.004896
76.390912		0.004896
76.397312		0.004896
76.404032		0.004896
76.409152		0.004896
76.415232		0.004896
76.421312		0.004896
76.426432		0.004896
76.432512		0.004896
76.438272		0.004896
76.444992		0.004896
76.452352		0.004896
76.459392		0.004896
76.464512		0.004896
76.470592		0.004896
76.475712		0.004896
76.483072		0.004896
76.490112		0.004896
76.496832		0.004896
76.504192		0.004896
76.509632		0.004896
76.516032		0.004896
76.522112		0.004896
76.527552		0.004896
76.532672		0.004896
76.539072		0.004896
76.545472		0.004896
76.552512		0.004896
76.558592		0.004896
76.565632		0.004896
76.571712		0.004896
76.576832		0.004896
76.582272		0.004896
76.588672		0.004896
76.593792		0.004896
76.599232		0.004896
76.605952		0.004896
76.613312		0.004896
76.618752		0.004896
76.624832		0.004896
76.629952		0.004896
76.635072		0.004896
76.640512		0.004896
76.647552		0.004896
76.654272		0.004896
76.660672		0.004896
76.667392		0.004896
76.674432		0.004896
76.679552		0.004896
76.686592		0.004896
76.692992		0.004896
